"input","axis","source_reference","parser","status","scheme","host","port","path","query","fragment"
"http:@:www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http:/@:www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://@:www.example.com","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://�","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","https","�","","/","",""
"https://%EF%BF%BD","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","https","�","","/","",""
"https://x x:12","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://[www.google.com]/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://@/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://te@s:t@/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://:/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://:12/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://a b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://a<b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://a>b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://a[b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://a\b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://a]b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://a^b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"sc://a|b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","sc","a|b","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://a b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://a%b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://a<b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://a>b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://a[b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://a]b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://a^b","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://a|b/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","a|b","","/","",""
"http://ab/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%00st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%01st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%02st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%03st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%04st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%05st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%06st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%07st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%08st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%09st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%0Ast/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%0Bst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%0Cst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%0Dst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%0Est/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%0Fst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%10st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%11st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%12st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%13st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%14st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%15st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%16st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%17st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%18st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%19st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%1Ast/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%1Bst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%1Cst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%1Dst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%1Est/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%1Fst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%20st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%23st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%25st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%2Fst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%3Ast/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%3Cst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%3Est/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%3Fst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%40st/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%5Bst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%5Cst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%5Dst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://ho%7Cst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","ho|st","","/","",""
"http://ho%7Fst/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","host","","/","",""
"ftp://example.com%80/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"ftp://example.com%A0/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://example.com%80/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://example.com%A0/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://0x100000000/test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","https","0x100000000","","/test","",""
"https://256.0.0.1/test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","https","256.0.0.1","","/test","",""
"file://%43%3A","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"file://%43%7C","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"file://%43|","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"file://C%7C","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"file://%43%7C/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://%43%7C/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","https","C|","","/","",""
"asdf://%43|/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","asdf","C|","","/","",""
"\\\.\Y:","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"\\\.\y:","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://[0::0::0]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://[0:.0]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://[0:0:]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://[0:1:2:3:4:5:6:7.0.0.0.1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://[0:1.00.0.0.0]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://[0:1.290.0.0.0]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://[0:1.23.23]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://?","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://#","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"non-special://[:80/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://[::127.0.0.0.1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"a","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"a/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"a//","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"file://­/p","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"file://%C2%AD/p","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"#","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"?","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://0..0x300/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","0..0x300","","/","",""
"http://0..0x300./","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","0..0x300.","","/","",""
"http://1.2.3.08.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","1.2.3.08.","","/","",""
"http://1.2.3.09","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","1.2.3.09","","/","",""
"http://09.2.3.4","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","09.2.3.4","","/","",""
"http://09.2.3.4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","09.2.3.4.","","/","",""
"http://01.2.3.4.5","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","01.2.3.4.5","","/","",""
"http://01.2.3.4.5.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","01.2.3.4.5.","","/","",""
"http://0x100.2.3.4","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","0x100.2.3.4","","/","",""
"http://0x100.2.3.4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","0x100.2.3.4.","","/","",""
"http://0x1.2.3.4.5.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","0x1.2.3.4.5.","","/","",""
"http://foo.1.2.3.4","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","foo.1.2.3.4","","/","",""
"http://foo.1.2.3.4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","foo.1.2.3.4.","","/","",""
"http://foo.2.3.4","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","foo.2.3.4","","/","",""
"http://foo.2.3.4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","foo.2.3.4.","","/","",""
"http://foo.09.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","foo.09.","","/","",""
"http://foo.0x4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","foo.0x4.","","/","",""
"http://0999999999999999999/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","0999999999999999999","","/","",""
"http://foo.0x","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","foo.0x","","/","",""
"http://foo.0XFfFfFfFfFfFfFfFfFfAcE123","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","foo.0XFfFfFfFfFfFfFfFfFfAcE123","","/","",""
"http://💩.123/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","http","💩.123","","/","",""
"https://￿y","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","https","￿y","","/","",""
"","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"https://­/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","https","­","","/","",""
"https://%C2%AD/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","ok","https","­","","/","",""
"data://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"data://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"data://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"javascript://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"javascript://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"javascript://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"mailto://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"mailto://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"mailto://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"intent://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"intent://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"intent://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"urn://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"urn://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"urn://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"turn://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"turn://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"turn://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"stun://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"stun://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"stun://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"non-special://host\a","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","curl","error","","","","","",""
"http://0x7f.0x0.0x0.0x1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted hexadecimal, all four octets in hex","curl","ok","http","127.0.0.1","","/","",""
"http://0x7f.0x00.0x00.0x01/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted hexadecimal with zero-padding","curl","ok","http","127.0.0.1","","/","",""
"http://0x7f.1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- mixed radix: hex first part, short 2-part form fills last 3 octets","curl","ok","http","127.0.0.1","","/","",""
"http://0x7f.00.0.1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- mixed radix hex + octal + decimal parts","curl","ok","http","127.0.0.1","","/","",""
"http://0x7f.256/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- hex + short 2-part: 256 spans the last 3 octets -> a DIFFERENT ip; the conformant WHATWG result is 127.0.1.0, demonstrating the parser rule, not an alias of 127.0.0.1","curl","ok","http","127.0.1.0","","/","",""
"http://0177.00.00.01/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted octal, per-part octal radix","curl","ok","http","127.0.0.1","","/","",""
"http://0177.000.0000.00001/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted octal with heavy zero-padding (padding does not change value)","curl","ok","http","127.0.0.1","","/","",""
"http://0177.0x0.1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- mixed radix octal + hex + decimal parts","curl","ok","http","127.0.0.1","","/","",""
"http://127.0.1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- short 3-part form: last part fills the low 2 octets","curl","ok","http","127.0.0.1","","/","",""
"http://127。0。0。1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- U+3002 ideographic full stop as separator; UTS-46 maps to '.' -> should coerce to 127.0.0.1","curl","ok","http","127。0。0。1","","/","",""
"http://127．0．0．1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- U+FF0E fullwidth full stop as separator; UTS-46 maps to '.' -> should coerce to 127.0.0.1","curl","ok","http","127．0．0．1","","/","",""
"http://127｡0｡0｡1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- U+FF61 halfwidth ideographic full stop as separator; UTS-46 maps to '.' -> should coerce to 127.0.0.1","curl","ok","http","127｡0｡0｡1","","/","",""
